Locus	Sclero	ToxPoly
uce-6903	-1503.8243	-1503.9131	
uce-6904	-2834.2846	-2832.4144	
uce-6906	-2985.6495	-2977.3186	
uce-6907	-3239.4488	-3237.0402	
uce-6909	-3150.1981	-3152.7524	
uce-691	-1824.4315	-1827.5997	
uce-6910	-3517.3027	-3519.9266	
uce-6912	-830.8549	-830.5973	
uce-6913	-1884.4379	-1887.0600	
uce-6915	-1709.8237	-1706.5977	
uce-692	-5027.2170	-5027.8206	
uce-6920	-4086.0062	-4079.2878	
uce-6921	-2545.6592	-2548.4630	
uce-6922	-1043.2542	-1043.8739	
uce-6923	-1469.3314	-1472.4957	
uce-6926	-3544.0683	-3540.5283	
uce-6929	-3121.2347	-3116.4999	
uce-693	-1493.6261	-1491.2633	
uce-6931	-3136.6753	-3136.9568	
uce-6932	-1614.0868	-1603.3726	
uce-6933	-3447.1120	-3446.6349	
uce-6934	-3821.3131	-3821.3969	
uce-6937	-3297.8720	-3296.7332	
uce-6938	-4482.5921	-4479.2183	
uce-6939	-3754.1322	-3755.7660	
uce-6940	-3258.6593	-3262.4501	
uce-6942	-2652.3993	-2650.2728	
uce-6943	-3143.9496	-3140.2313	
uce-6944	-1366.3305	-1367.9131	
uce-6945	-3396.2635	-3394.4050	
uce-6946	-3596.6556	-3593.1694	
uce-6947	-4744.3661	-4740.1725	
uce-6948	-2294.8145	-2293.1095	
uce-695	-2827.7460	-2824.7799	
uce-6950	-2110.4663	-2114.4423	
uce-6953	-6337.9650	-6333.8745	
uce-6954	-1610.1889	-1609.2177	
uce-6955	-3198.2501	-3191.6855	
uce-6956	-3118.0084	-3117.4716	
uce-6957	-4954.3612	-4953.1402	
uce-6959	-4362.6118	-4357.8289	
uce-696	-3667.2664	-3659.7877	
uce-6961	-3436.7925	-3434.6592	
uce-6964	-3355.7046	-3357.9272	
uce-6966	-2776.8079	-2771.8336	
uce-6968	-2439.3358	-2439.8077	
uce-6969	-1983.9797	-1990.3996	
uce-697	-3747.9225	-3753.3643	
uce-6970	-2478.9659	-2478.9150	
uce-6973	-1266.0147	-1266.0664	
uce-6974	-1884.6682	-1882.4667	
uce-6975	-2031.5147	-2029.5504	
uce-6977	-2556.8386	-2558.7276	
uce-698	-2614.8412	-2609.9247	
uce-6981	-3534.9395	-3535.0823	
uce-6983	-2910.9033	-2902.7243	
uce-6984	-3237.3746	-3233.5705	
uce-6986	-4999.8271	-4995.0216	
uce-6987	-1115.0611	-1110.8824	
uce-6988	-4822.4739	-4822.7840	
uce-699	-1917.1429	-1907.7008	
uce-6990	-4179.4671	-4172.5848	
uce-6992	-2283.4781	-2284.2766	
uce-6994	-4222.6435	-4219.5455	
uce-6995	-4132.4154	-4130.2300	
uce-6997	-5307.7557	-5309.1920	
uce-6998	-2492.5997	-2493.1775	
uce-7	-2396.0908	-2397.7129	
uce-70	-3172.9734	-3171.4849	
uce-700	-629.1220	-632.3574	
uce-7000	-1708.4420	-1708.4420	
uce-7002	-3493.6401	-3493.6405	
uce-7003	-3444.0058	-3437.9603	
uce-7004	-3931.5160	-3927.5710	
uce-7008	-3552.3785	-3553.1945	
uce-7009	-2458.4568	-2461.2374	
uce-7010	-2016.3498	-2017.6710	
uce-7011	-2836.3753	-2832.3649	
uce-7012	-2880.7578	-2881.3819	
uce-7014	-3117.2480	-3116.6531	
uce-7015	-3157.0834	-3155.3565	
uce-7016	-2942.4810	-2943.9519	
uce-7018	-4060.0716	-4056.3391	
uce-7019	-4872.5482	-4873.2171	
uce-7021	-2220.8181	-2220.0907	
uce-7022	-4441.3795	-4441.1927	
uce-7023	-2591.9947	-2593.3946	
uce-7024	-1060.7709	-1060.5037	
uce-7027	-1995.1049	-1994.3081	
uce-7028	-4186.8818	-4188.6137	
uce-703	-4526.6886	-4528.2748	
uce-7030	-1648.7595	-1646.9114	
uce-7032	-2237.1092	-2235.1286	
uce-7033	-2450.7926	-2451.0019	
uce-7035	-2715.6563	-2717.9636	
uce-7036	-4366.6635	-4367.5314	
uce-7037	-3150.5728	-3145.3433	
uce-7038	-3743.0264	-3741.5532	
uce-7044	-2928.3608	-2923.9898	
uce-7045	-2244.6740	-2242.6400	
uce-7046	-2017.3805	-2025.0052	
uce-7047	-2056.3329	-2051.9013	
uce-7048	-2070.3208	-2073.1494	
uce-7050	-2749.2649	-2749.5985	
uce-7051	-3685.9179	-3681.5042	
uce-7054	-1777.3554	-1771.0567	
uce-7055	-2739.3072	-2735.1506	
uce-7056	-2902.8363	-2902.3466	
uce-7058	-3199.5927	-3200.0688	
uce-706	-2807.4652	-2805.8247	
uce-7063	-1188.9049	-1193.5455	
uce-7064	-1385.9969	-1386.0557	
uce-7067	-2553.6762	-2549.9192	
uce-7068	-3751.7440	-3754.3714	
uce-7069	-4335.0304	-4333.3149	
uce-7070	-2933.7716	-2932.0081	
uce-7071	-3476.4135	-3473.0920	
uce-7072	-4577.9478	-4579.1629	
uce-7073	-5476.2078	-5472.7974	
uce-7074	-1791.8543	-1796.7872	
uce-7076	-1704.1930	-1699.4177	
uce-7077	-4332.0332	-4332.4306	
uce-7078	-2011.9637	-2005.9995	
uce-7079	-2450.1237	-2449.6964	
uce-708	-5453.3255	-5445.4114	
uce-7080	-1559.3650	-1559.5888	
uce-7081	-4261.0781	-4261.0843	
uce-7082	-2037.1614	-2033.8752	
uce-7083	-1409.2850	-1409.3094	
uce-7084	-3637.5904	-3635.7792	
uce-7091	-2717.9986	-2715.8702	
uce-7094	-1219.6069	-1210.1577	
uce-7095	-4511.3063	-4499.7155	
uce-7097	-2983.0977	-2981.6778	
uce-7098	-4814.8187	-4813.8957	
uce-710	-4617.3923	-4618.4531	
uce-7100	-3249.3259	-3239.4433	
uce-7102	-2847.3167	-2848.4226	
uce-7103	-4426.5375	-4416.7561	
uce-7104	-3076.4117	-3073.2734	
uce-7105	-2824.2789	-2823.0574	
uce-7107	-3385.1973	-3379.3429	
uce-7108	-4195.2138	-4190.7737	
uce-7109	-2372.4262	-2373.8371	
uce-711	-3028.9308	-3030.8816	
uce-7113	-2611.8845	-2611.8839	
uce-7117	-2762.9881	-2764.0818	
uce-7118	-1291.4595	-1293.7921	
uce-712	-3458.2732	-3449.2249	
uce-7120	-3486.9738	-3478.5409	
uce-7122	-2680.8498	-2679.1970	
uce-7125	-3277.7700	-3277.9667	
uce-7126	-2513.3755	-2506.1780	
uce-7128	-4090.4727	-4089.5598	
uce-7129	-2982.2628	-2982.4604	
uce-7131	-1499.4677	-1503.5885	
uce-7133	-5319.7345	-5317.8478	
uce-7134	-4913.1219	-4912.3727	
uce-7135	-4716.5923	-4715.1491	
uce-7136	-3912.9531	-3911.1877	
uce-7138	-3891.3572	-3889.6218	
uce-7141	-1039.6829	-1036.5885	
uce-7143	-3352.2455	-3342.1273	
uce-7144	-2784.0338	-2783.9781	
uce-7145	-3047.1228	-3050.6937	
uce-7146	-2326.8472	-2327.1606	
uce-7147	-2886.1885	-2875.5364	
uce-7148	-3788.2301	-3777.0753	
uce-715	-3351.1257	-3350.4958	
uce-7151	-3589.1149	-3580.4339	
uce-7157	-3649.4443	-3638.7347	
uce-7159	-3320.6786	-3320.2171	
uce-7160	-1859.0551	-1850.3112	
uce-7161	-2520.1591	-2519.4408	
uce-7162	-2229.1401	-2224.8758	
uce-7163	-1883.2713	-1886.6778	
uce-7164	-6962.2325	-6958.2399	
uce-7167	-2145.3916	-2146.2262	
uce-7168	-2765.0641	-2766.3732	
uce-717	-3830.4078	-3827.4307	
uce-7170	-3326.0713	-3325.8843	
uce-7171	-2735.4502	-2734.5331	
uce-7173	-5588.5503	-5585.9096	
uce-7175	-2263.7690	-2265.7582	
uce-7183	-3620.3745	-3622.8912	
uce-7184	-5036.0697	-5026.6177	
uce-7188	-3172.9151	-3172.5431	
uce-7190	-3878.0205	-3868.0157	
uce-7191	-2436.5321	-2430.1956	
uce-7192	-1539.6228	-1536.7808	
uce-7193	-2630.0306	-2626.3314	
uce-7195	-2383.8070	-2383.8076	
uce-7197	-2872.1908	-2871.2060	
uce-72	-2509.2070	-2510.9172	
uce-720	-1949.0979	-1949.7367	
uce-7201	-4518.3606	-4515.8794	
uce-7202	-1235.3574	-1235.4941	
uce-7205	-1783.1129	-1780.9361	
uce-7207	-2074.6658	-2060.2973	
uce-7208	-4196.5650	-4196.3512	
uce-7209	-3097.3384	-3096.6105	
uce-7210	-4032.8120	-4022.3193	
uce-7212	-3126.3084	-3122.5914	
uce-7213	-1393.0804	-1394.6060	
uce-7214	-3327.6176	-3314.1897	
uce-7215	-1175.0713	-1172.1276	
uce-7216	-2483.1927	-2481.6719	
uce-7218	-2706.6795	-2700.0892	
uce-7219	-2428.9430	-2416.7196	
uce-7221	-3284.5815	-3279.2719	
uce-7222	-4304.8557	-4295.4236	
uce-7223	-3042.9347	-3041.3724	
uce-7224	-3470.5892	-3460.6495	
uce-7227	-4726.9428	-4726.5610	
uce-7229	-3599.8629	-3599.2823	
uce-7230	-3731.0687	-3723.8842	
uce-7234	-3152.2524	-3150.1363	
uce-7235	-3344.2715	-3345.0980	
uce-7236	-3755.5168	-3743.1864	
uce-7237	-3350.1385	-3349.3567	
uce-7239	-1549.7283	-1549.3075	
uce-724	-2453.5912	-2452.0710	
uce-7240	-4471.7490	-4458.2795	
uce-7242	-2384.6803	-2380.9925	
uce-7244	-4634.8697	-4639.2505	
uce-7245	-3720.0604	-3716.4146	
uce-7246	-2517.2592	-2514.8510	
uce-7247	-3256.8229	-3255.8760	
uce-7248	-6491.6253	-6490.5579	
uce-7249	-4411.7770	-4411.2616	
uce-725	-2780.1431	-2778.5174	
uce-7251	-2190.7065	-2191.3635	
uce-7252	-2839.3608	-2840.2445	
uce-7253	-3252.1690	-3250.1190	
uce-7255	-3872.8055	-3862.9131	
uce-7257	-5394.2145	-5390.0021	
uce-7259	-1294.6888	-1297.6565	
uce-726	-2758.3697	-2757.4429	
uce-7263	-2504.3809	-2506.4212	
uce-7265	-3164.3029	-3177.9806	
uce-7266	-2756.6627	-2753.7869	
uce-7267	-2319.8974	-2318.2301	
uce-7269	-3481.5457	-3482.7017	
uce-727	-1826.3374	-1830.3254	
uce-7270	-2161.7007	-2157.1269	
uce-7273	-2953.1443	-2953.3460	
uce-7275	-1358.4990	-1353.2139	
uce-7276	-3329.5719	-3329.5646	
uce-7277	-2928.7148	-2928.3205	
uce-7278	-2480.0416	-2478.1233	
uce-7279	-1393.0289	-1391.6918	
uce-7282	-5459.6672	-5459.8090	
uce-7283	-3137.8771	-3136.5836	
uce-7284	-3218.7746	-3219.4390	
uce-7287	-1998.3318	-1995.2846	
uce-7288	-2463.8867	-2463.2386	
uce-7289	-4285.6828	-4285.3348	
uce-729	-2398.1080	-2395.7365	
uce-7291	-3153.8939	-3154.9631	
uce-7292	-2451.6882	-2449.6254	
uce-7294	-3137.2524	-3138.2563	
uce-7295	-1464.6586	-1464.8306	
uce-7296	-4674.3893	-4675.0459	
uce-7298	-3951.0744	-3948.9731	
uce-7299	-3162.9522	-3157.5692	
uce-730	-1556.5384	-1554.2788	
uce-7303	-2563.3262	-2560.6364	
uce-7304	-1452.7880	-1458.7648	
uce-7305	-3181.2386	-3182.2071	
uce-7308	-2103.5472	-2103.7746	
uce-7309	-1510.0047	-1507.8840	
uce-7310	-4093.4758	-4091.2670	
uce-7311	-2129.0219	-2128.6746	
uce-7313	-2024.9196	-2025.5714	
uce-7314	-3849.4212	-3848.1847	
uce-7316	-879.4059	-878.3302	
uce-7317	-2368.3423	-2369.9028	
uce-7319	-2636.4291	-2634.9505	
uce-7320	-1985.3282	-1985.4279	
uce-7322	-1480.7648	-1478.9406	
uce-7323	-3286.0184	-3283.7208	
uce-7324	-3586.6082	-3584.4070	
uce-7325	-2061.8872	-2060.5398	
uce-7328	-1784.7578	-1786.4882	
uce-7329	-4649.0095	-4648.3610	
uce-733	-3001.3752	-2998.7520	
uce-7330	-1475.4305	-1467.8427	
uce-7331	-5004.2162	-5002.1410	
uce-7336	-4130.7552	-4126.5281	
uce-734	-2725.7657	-2726.3815	
uce-7340	-3943.9402	-3943.9415	
uce-7342	-3928.7845	-3928.7254	
uce-7344	-3336.6827	-3328.8522	
uce-7348	-5079.9823	-5081.4220	
uce-7349	-3371.2122	-3369.1334	
uce-735	-3277.5703	-3275.8527	
uce-7350	-3333.0338	-3335.4925	
uce-7351	-2584.1641	-2581.2337	
uce-7352	-2809.8398	-2811.7033	
uce-7353	-3285.2387	-3285.2382	
uce-7354	-5012.5626	-5011.8713	
uce-7357	-2677.6645	-2676.3480	
uce-7358	-1681.7268	-1670.5080	
uce-736	-5265.9074	-5251.1877	
uce-7361	-3605.2665	-3603.8006	
uce-7362	-4962.6924	-4961.9042	
uce-7363	-1587.5063	-1583.5402	
uce-7364	-3230.3688	-3228.9506	
uce-7368	-4298.4116	-4293.6280	
uce-7369	-2677.6877	-2673.4332	
uce-737	-3721.8609	-3721.6877	
uce-7371	-1179.5351	-1179.6771	
uce-7372	-2965.3313	-2969.2584	
uce-7376	-4599.7311	-4598.0835	
uce-7379	-2342.7759	-2345.2142	
uce-738	-4434.0683	-4425.7818	
uce-7380	-4829.2981	-4826.3025	
uce-7381	-2251.1599	-2251.7573	
uce-7383	-2324.7415	-2318.2837	
uce-7384	-3105.4882	-3100.4485	
uce-7386	-2220.9985	-2220.0161	
uce-7390	-3172.4776	-3171.5867	
uce-7392	-3701.7147	-3693.2074	
uce-7393	-3958.9218	-3953.9563	
uce-7395	-3568.2043	-3561.9958	
uce-7396	-2114.5416	-2118.4747	
uce-7398	-4564.1074	-4567.7805	
uce-7399	-3499.0710	-3501.6559	
uce-74	-2099.7585	-2101.8822	
uce-740	-933.0693	-929.7826	
uce-7408	-3124.0597	-3122.1181	
uce-7409	-3078.7351	-3078.3450	
uce-7412	-1676.1521	-1674.4163	
uce-7413	-2407.7122	-2407.6285	
uce-7414	-4688.5595	-4682.5076	
uce-7415	-2671.4074	-2672.5363	
uce-7417	-2840.8420	-2838.5215	
uce-7419	-3949.6488	-3948.3435	
uce-7420	-2289.4238	-2289.7422	
uce-7421	-3096.8307	-3089.3339	
uce-7422	-3068.7109	-3066.4076	
uce-7423	-2618.2197	-2615.8816	
uce-7425	-2708.5403	-2705.7115	
uce-7426	-1859.6432	-1863.1626	
uce-7427	-3595.6163	-3594.1900	
uce-7428	-4579.0445	-4575.4588	
uce-7429	-1469.9106	-1468.9996	
uce-743	-2706.4341	-2703.3515	
uce-7432	-3519.0516	-3513.2847	
uce-744	-3157.4584	-3154.2275	
uce-7442	-2757.6843	-2764.2878	
uce-7444	-3102.9752	-3100.9863	
uce-7446	-2679.7242	-2679.8458	
uce-7449	-1180.2740	-1183.0710	
uce-7452	-3290.4403	-3284.5874	
uce-7453	-2424.7484	-2424.6386	
uce-7455	-3221.7597	-3219.8087	
uce-7457	-2337.5704	-2336.4653	
uce-746	-1396.5503	-1394.7157	
uce-7460	-2936.3455	-2941.9823	
uce-7461	-1531.2142	-1531.3775	
uce-7462	-2207.3115	-2210.2387	
uce-7463	-1760.9715	-1755.7719	
uce-7465	-3571.6039	-3563.3635	
uce-7466	-2254.5697	-2252.5823	
uce-7467	-4794.0126	-4785.9340	
uce-7468	-3350.6511	-3342.3255	
uce-7469	-3950.3645	-3945.5459	
uce-747	-3512.0367	-3507.3242	
uce-7471	-3699.5690	-3697.6440	
uce-7472	-3846.3329	-3840.3451	
uce-7473	-4018.6848	-4013.5567	
uce-7474	-1917.7122	-1920.6312	
uce-7476	-1659.9459	-1661.0660	
uce-7479	-1902.9267	-1900.5803	
uce-748	-1444.0232	-1442.2119	
uce-7482	-3309.0475	-3304.5968	
uce-7483	-1794.2282	-1790.4720	
uce-7484	-1882.6345	-1882.4274	
uce-7485	-881.4686	-882.8414	
uce-7487	-6514.3099	-6507.7709	
uce-7488	-4784.2577	-4787.5597	
uce-7489	-2405.1224	-2408.1807	
uce-7490	-2289.2303	-2290.7527	
uce-7491	-3894.7179	-3893.2501	
uce-7494	-3647.4928	-3643.5377	
uce-7495	-4218.7995	-4213.5287	
uce-7496	-874.0203	-870.9891	
uce-7497	-812.8421	-810.6045	
uce-7499	-3301.0989	-3301.3806	
uce-75	-2677.2845	-2682.8541	
uce-7500	-5063.7410	-5064.1436	
uce-7501	-3547.2824	-3547.2827	
uce-7503	-4656.1940	-4653.4930	
uce-7504	-1593.7343	-1594.3505	
uce-7505	-3145.9661	-3146.6491	
uce-7507	-3489.5959	-3490.8568	
uce-7508	-5429.7056	-5429.4545	
uce-7510	-2722.1810	-2705.2303	
uce-7511	-2547.1935	-2545.9100	
uce-7512	-2794.2833	-2797.1164	
uce-7513	-4428.1946	-4424.8797	
uce-7514	-1636.3980	-1632.1940	
uce-7515	-5823.2180	-5820.1360	
uce-7516	-1836.0453	-1839.9249	
uce-7518	-2279.2044	-2279.8612	
uce-752	-4380.0640	-4377.8158	
uce-7520	-3283.0690	-3276.4567	
uce-7521	-3960.1138	-3957.5364	
uce-7522	-1945.3185	-1946.2127	
uce-7527	-2717.5478	-2714.5801	
uce-7529	-3237.2972	-3240.8911	
uce-7530	-3071.5773	-3067.7264	
uce-7531	-3648.0241	-3642.0589	
uce-7532	-2734.8505	-2745.1571	
uce-7533	-3351.3288	-3347.8149	
uce-7534	-3967.3241	-3957.5674	
uce-7535	-1125.7530	-1125.9891	
uce-7536	-4165.7980	-4164.4123	
uce-7537	-3267.8784	-3265.3042	
uce-7538	-3855.6145	-3855.9347	
uce-7539	-3124.1942	-3182.9880	
uce-754	-1325.9096	-1325.9101	
uce-7540	-1173.7566	-1175.2789	
uce-7541	-3208.9175	-3207.2829	
uce-7542	-3865.4207	-3859.7698	
uce-7546	-3608.2404	-3610.0785	
uce-7548	-3299.4655	-3299.8576	
uce-7550	-5943.7872	-5944.6386	
uce-7552	-3086.5218	-3076.5791	
uce-7553	-3597.9051	-3591.3235	
uce-7554	-1278.5643	-1275.1941	
uce-7557	-3829.9446	-3830.2846	
uce-7558	-4325.5482	-4322.6594	
uce-7559	-1587.2206	-1590.5065	
uce-7560	-2891.2515	-2887.9924	
uce-7563	-1540.9311	-1541.0058	
uce-7566	-1946.5782	-1947.7936	
uce-7567	-793.4720	-790.7216	
uce-7569	-1978.0680	-1978.4114	
uce-7572	-974.1294	-972.3957	
uce-7574	-3244.0346	-3240.1731	
uce-7576	-2372.1255	-2373.9650	
uce-7578	-1998.1837	-1991.7226	
uce-7580	-3583.9906	-3584.6253	
uce-7581	-1218.8397	-1218.8397	
uce-7582	-3353.2605	-3354.6278	
uce-7584	-6145.8458	-6156.8090	
uce-7586	-4290.0749	-4288.7788	
uce-7587	-3647.3291	-3646.2302	
uce-7588	-3024.9291	-3026.8638	
uce-7589	-3715.2032	-3724.4940	
uce-759	-3220.3156	-3216.4910	
uce-7592	-2766.7859	-2766.3147	
uce-7595	-645.7371	-644.6894	
uce-7596	-1870.4240	-1871.7150	
uce-7599	-3342.3846	-3330.4033	
uce-76	-3396.1216	-3398.7754	
uce-760	-3668.5363	-3658.8488	
uce-7602	-1526.7404	-1527.6281	
uce-7605	-1355.9090	-1357.9980	
uce-7606	-3940.4944	-3967.0437	
uce-7607	-1914.9972	-1916.2129	
uce-7608	-4937.2092	-4933.3223	
uce-7609	-3337.6718	-3339.0939	
uce-761	-2259.6676	-2253.7475	
uce-7610	-2550.3420	-2547.4953	
uce-7611	-3010.2252	-3004.4946	
uce-7613	-4350.6127	-4353.4909	
uce-7614	-2276.5172	-2277.6492	
uce-7615	-2771.2160	-2764.2233	
uce-7616	-1725.2429	-1722.8075	
uce-7617	-2653.5066	-2641.6990	
uce-762	-3343.7498	-3346.1762	
uce-7620	-2534.9242	-2537.1794	
uce-7621	-1302.0550	-1299.9706	
uce-7622	-3002.6854	-2997.7437	
uce-7623	-4022.7758	-4014.1071	
uce-7624	-1057.3976	-1056.4515	
uce-7627	-3733.4696	-3731.3852	
uce-7628	-3008.1929	-3007.7086	
uce-7629	-3865.0429	-3856.2819	
uce-7630	-4788.9239	-4785.7346	
uce-7631	-2401.3742	-2401.5907	
uce-7632	-4297.3868	-4296.6617	
uce-7633	-4263.2026	-4256.3083	
uce-7636	-2087.2673	-2087.7953	
uce-7637	-4990.3623	-4994.3426	
uce-7638	-2295.0130	-2294.9053	
uce-764	-3054.5662	-3054.3396	
uce-7640	-1995.6776	-1993.8687	
uce-7641	-3414.5861	-3416.8961	
uce-7642	-3336.5966	-3335.7188	
uce-7643	-4926.6060	-4930.3560	
uce-7646	-4339.7496	-4329.8438	
uce-7647	-3244.6637	-3233.1824	
uce-7648	-2456.1947	-2459.5869	
uce-7649	-2778.7898	-2776.6165	
uce-765	-2759.7804	-2754.8520	
uce-7650	-4690.6105	-4685.1046	
uce-7651	-4024.6798	-4016.6968	
uce-7652	-3933.5402	-3932.1034	
uce-7653	-2873.5923	-2873.3687	
uce-7654	-4149.0944	-4141.7753	
uce-7656	-3469.8726	-3471.3302	
uce-7657	-3361.1666	-3349.6801	
uce-7658	-2000.2496	-2000.1248	
uce-7659	-2720.0729	-2721.6169	
uce-7661	-2124.5597	-2123.9957	
uce-7662	-1416.3913	-1421.2443	
uce-7665	-3580.0073	-3574.8860	
uce-7666	-2541.6184	-2539.6087	
uce-7667	-2422.4308	-2429.0252	
uce-7668	-1063.8369	-1065.4702	
uce-7669	-3289.8074	-3288.5265	
uce-767	-3648.3081	-3647.2638	
uce-7673	-4244.4752	-4239.0332	
uce-7676	-2735.9575	-2737.2690	
uce-7678	-4265.5511	-4264.2655	
uce-7679	-3303.8308	-3297.7908	
uce-7682	-2820.7779	-2812.4773	
uce-7684	-3405.3491	-3389.4080	
uce-7685	-4574.4039	-4574.1194	
uce-7686	-2327.4354	-2319.1148	
uce-7688	-2007.9521	-2002.5261	
uce-7689	-3264.8950	-3263.0563	
uce-7690	-4214.4401	-4211.5137	
uce-7691	-4532.5736	-4529.3585	
uce-7692	-5243.7475	-5245.0834	
uce-7694	-2545.6464	-2548.9165	
uce-7695	-2475.6573	-2471.5497	
uce-7697	-2400.2256	-2402.3613	
uce-7699	-2373.3651	-2367.7929	
uce-77	-2720.0712	-2718.3842	
uce-7700	-4635.9829	-4640.3911	
uce-7701	-3259.9665	-3259.1393	
uce-7703	-5526.7102	-5525.0554	
uce-7704	-4575.3423	-4575.3191	
uce-7706	-1783.2047	-1782.2773	
uce-7707	-3952.1287	-3953.8747	
uce-7708	-2523.1693	-2523.1691	
uce-7709	-2027.2413	-2032.5684	
uce-771	-5227.3889	-5224.1073	
uce-7710	-4743.4933	-4734.0356	
uce-7712	-3012.4569	-2999.4801	
uce-7713	-4508.4370	-4503.6384	
uce-7715	-1223.4345	-1225.7820	
uce-7716	-1253.6024	-1245.8624	
uce-7719	-2883.6462	-2880.3058	
uce-772	-4028.3565	-4028.7282	
uce-7721	-3871.0632	-3869.5555	
uce-7724	-3798.5422	-3795.5361	
uce-7725	-1379.7066	-1372.7554	
uce-7726	-1947.7222	-1948.0562	
uce-7727	-3664.7794	-3663.9089	
uce-7729	-2793.0976	-2793.1557	
uce-773	-3024.8500	-3022.0412	
uce-7732	-4608.8081	-4608.0043	
uce-7733	-2056.8531	-2056.8528	
uce-7734	-1480.6961	-1480.8218	
uce-7735	-2478.4968	-2473.0556	
uce-7738	-1544.4805	-1544.4802	
uce-7739	-6294.4834	-6294.4615	
uce-774	-3629.7531	-3627.5456	
uce-7740	-5748.3366	-5747.5682	
uce-7741	-2985.8001	-2981.8002	
uce-7746	-1994.6256	-1984.9900	
uce-7747	-2644.5367	-2641.3314	
uce-7748	-1998.7556	-2002.9243	
uce-7751	-1373.0782	-1368.3823	
uce-7752	-2602.6994	-2598.8407	
uce-7753	-3122.4188	-3119.9038	
uce-7755	-2844.0133	-2845.1694	
uce-7756	-5503.9949	-5499.3246	
uce-7757	-2501.1454	-2499.1612	
uce-7758	-1629.4715	-1631.2023	
uce-7761	-920.3486	-917.7532	
uce-7763	-3479.4732	-3466.8581	
uce-7764	-4049.2833	-4052.7525	
uce-777	-2451.3434	-2450.1234	
uce-7772	-2816.8567	-2818.3205	
uce-7774	-4980.0351	-4977.7392	
uce-7776	-1259.3723	-1259.8117	
uce-7778	-3060.0010	-3060.2769	
uce-778	-3131.1957	-3136.0659	
uce-7783	-1835.1628	-1833.1536	
uce-7785	-2626.9683	-2621.7287	
uce-7786	-3705.7684	-3701.1239	
uce-7787	-2589.9346	-2581.1065	
uce-7788	-3065.6893	-3061.7241	
uce-7789	-3905.3668	-3906.0989	
uce-7790	-2601.3425	-2596.5062	
uce-7792	-2593.0887	-2587.4034	
uce-7797	-2609.5785	-2598.1530	
uce-7799	-4777.9675	-4778.6404	
uce-780	-2080.3666	-2080.4736	
uce-7801	-3934.9191	-3930.4925	
uce-7803	-4045.7349	-4046.3730	
uce-7804	-3854.8618	-3850.2939	
uce-7806	-1063.9185	-1063.8115	
uce-7807	-2902.8212	-2904.8691	
uce-7811	-4406.3925	-4406.2326	
uce-7816	-2676.1299	-2676.1034	
uce-7817	-2887.2276	-2886.1559	
uce-7819	-3155.9235	-3154.6036	
uce-7820	-2308.8753	-2304.9065	
uce-7822	-1830.9400	-1831.4824	
uce-7823	-4316.4040	-4313.4791	
uce-7824	-4892.1015	-4892.7986	
uce-7829	-3821.1408	-3818.1382	
uce-783	-3610.0129	-3606.7768	
uce-7831	-1360.6007	-1364.1567	
uce-7832	-2042.3635	-2041.1748	
uce-7833	-3056.8303	-3057.2921	
uce-7836	-3248.8876	-3248.0342	
uce-784	-3926.5842	-3923.7395	
uce-7840	-4899.5208	-4902.5449	
uce-7841	-2664.5299	-2660.3178	
uce-7842	-2242.6389	-2239.0445	
uce-7843	-2985.7175	-2984.7825	
uce-7844	-1798.1941	-1797.9875	
uce-7845	-3696.2490	-3695.1912	
uce-7847	-2810.4003	-2801.9784	
uce-7848	-3061.9903	-3058.6451	
uce-7849	-4481.1352	-4475.9354	
uce-785	-4029.9052	-4027.4931	
uce-7850	-1695.1854	-1690.2487	
uce-7852	-2984.6697	-2985.5155	
uce-7854	-2047.4282	-2047.1455	
uce-7857	-4101.0596	-4103.7235	
uce-7858	-3141.5653	-3139.2415	
uce-7859	-4301.5160	-4298.5986	
uce-786	-1667.0952	-1660.9404	
uce-7862	-3622.5946	-3616.9920	
uce-7864	-3042.7973	-3032.3457	
uce-7865	-3027.3979	-3031.6379	
uce-7866	-2195.6110	-2195.6111	
uce-7867	-3008.2286	-3004.3483	
uce-7869	-4440.9794	-4445.3260	
uce-7871	-3472.9079	-3468.6366	
uce-7872	-4420.1679	-4415.9093	
uce-7876	-2267.8531	-2265.9428	
uce-7877	-2074.0093	-2077.1674	
uce-7878	-3611.8339	-3612.1890	
uce-788	-3576.9137	-3569.8527	
uce-7882	-2109.7264	-2109.8263	
uce-7884	-3710.9119	-3708.0531	
uce-7885	-1354.3483	-1354.8383	
uce-7886	-1589.0229	-1590.1954	
uce-7887	-4247.2317	-4243.3369	
uce-7888	-4219.5076	-4219.9857	
uce-7889	-2686.4215	-2687.3064	
uce-7890	-4822.3617	-4820.8799	
uce-7892	-1879.5969	-1890.2237	
uce-7895	-2842.4493	-2838.8378	
uce-7897	-5163.9516	-5160.1167	
uce-7898	-3814.9991	-3809.7036	
uce-790	-2694.9415	-2691.1664	
uce-7902	-2016.8543	-2018.1221	
uce-7903	-4313.1354	-4307.9496	
uce-7904	-3823.9390	-3819.2167	
uce-7906	-3632.2887	-3624.6034	
uce-7907	-2875.3537	-2869.3958	
uce-7908	-1968.2168	-1968.3796	
uce-7909	-2436.9990	-2436.9985	
uce-791	-4708.9384	-4701.7676	
uce-7910	-2783.1390	-2775.2533	
uce-7912	-3230.8102	-3229.3219	
uce-7913	-2942.2540	-2941.8779	
uce-7917	-3049.4066	-3046.0477	
